25q,75q,airport_code,checkin_date,checkout_date,count,max,mean,median,min,nights,std_dev
265.08500000000004,405.285,NCE,2017-08-09,2017-08-11,19,735.76,351.66052631578947,303.96,186.15,2,135.13873132919056
71.31,90.17,MAD,2017-08-11,2017-08-12,18,116.69,84.53277777777778,80.86,65.12,1,16.26358646705092
143.26250000000005,191.705,MAD,2017-08-11,2017-08-13,16,256.95,171.646875,162.36,110.32,2,40.39443125295862
152.6425,191.4225,NCE,2017-08-11,2017-08-12,20,220.71,167.294,164.28,88.4,1,34.17912280602698
299.975,365.865,NCE,2017-08-11,2017-08-13,19,995.4,376.9626315789472,322.96,176.8,2,188.79316962815585
74.78999999999998,95.18,MAD,2017-08-11,2017-08-12,19,140.26,87.79263157894734,80.39,69.54,1,19.197827667069603
149.985,183.785,MAD,2017-08-11,2017-08-13,14,228.66,168.07357142857148,159.945,110.32,2,34.1622755518294
157.9425,191.4225,NCE,2017-08-11,2017-08-12,20,220.71,168.96149999999997,168.55,88.4,1,33.79334741055591
277.7275,331.2425,NCE,2017-08-11,2017-08-13,20,377.18,299.327,313.53,176.8,2,55.977591014525395
76.8075,102.4675,MAD,2017-08-12,2017-08-13,18,139.75,92.49944444444445,83.09,69.29,1,20.462079266499213
149.15,190.25,MAD,2017-08-12,2017-08-14,17,260.71,170.54,158.54,133.88,2,34.403197525811464
179.685,299.615,NCE,2017-08-12,2017-08-13,15,495.89,257.112,257.19,99.82,1,101.14322392387086
352.3125,581.3249999999998,NCE,2017-08-12,2017-08-14,8,909.56,487.885,428.065,293.6,2,203.98920916838432
76.7,90.405,MAD,2017-08-16,2017-08-17,18,113.28,84.87833333333333,81.53999999999998,61.36,1,13.468492753787393
142.06,177.4425,MAD,2017-08-16,2017-08-18,18,224.67,162.38277777777782,153.93,122.72,2,27.535763014146557
150.9025,200.2,NCE,2017-08-16,2017-08-17,20,285.26,180.34799999999998,174.14,88.68,1,52.13743211329477
290.7,469.715,NCE,2017-08-16,2017-08-18,19,880.31,416.53421052631575,344.08,177.36,2,213.36300403865158
73.455,90.86,MAD,2017-08-17,2017-08-18,20,113.28,83.55349999999997,80.95,61.36,1,14.994508213974454
145.47,184.66,MAD,2017-08-17,2017-08-19,19,226.56,167.55,164.14,127.44,2,32.021960867157674
152.575,197.395,NCE,2017-08-17,2017-08-18,20,272.87,180.3695,175.965,88.5,1,48.91628858785717
290.1025,419.195,NCE,2017-08-17,2017-08-19,20,878.51,384.7565,325.15,177.0,2,171.275499654335
76.085,92.955,MAD,2017-08-18,2017-08-19,18,123.36,86.35055555555556,82.36,63.44,1,16.716148399684105
153.67,196.1975,MAD,2017-08-18,2017-08-20,18,246.72,175.74944444444444,168.125,131.82,2,33.65403646312635
133.51999999999998,188.57,NCE,2017-08-18,2017-08-19,20,212.42,154.5325,156.26,88.11,1,36.668841193494025
285.37,400.04,NCE,2017-08-18,2017-08-20,17,710.2,359.19000000000005,317.21,176.23,2,133.64492924349958
76.095,103.86,MAD,2017-08-19,2017-08-20,19,139.65,91.75052631578949,89.78,68.65,1,19.783200357229084
144.675,184.015,MAD,2017-08-19,2017-08-21,19,223.44,167.67631578947368,161.3,132.02,2,28.30534523735487
159.2375,204.3925,NCE,2017-08-19,2017-08-20,20,236.18,177.4125,176.765,88.02,1,39.97816060050786
279.1625,384.5725,NCE,2017-08-19,2017-08-21,20,538.07,330.27849999999995,333.285,176.03,2,86.46166843265226
72.3025,88.6575,MAD,2017-08-20,2017-08-21,20,139.74,82.41900000000003,77.795,63.41,1,17.27927962070544
140.91,176.14,MAD,2017-08-20,2017-08-22,17,223.58,158.25235294117644,148.23,126.82,2,27.083114326414666
114.5775,151.4075,NCE,2017-08-20,2017-08-21,20,164.98,135.474,144.57999999999996,88.07,1,25.070511174013106
231.15,306.7725000000001,NCE,2017-08-20,2017-08-22,20,361.84,274.36850000000004,277.415,176.14,2,54.144559164382
72.92,90.42,MAD,2017-08-21,2017-08-22,17,111.79,82.6670588235294,80.08,63.41,1,13.77409741358117
137.6525,183.0925,MAD,2017-08-21,2017-08-23,16,223.58,162.176875,152.70499999999996,124.47,2,28.89936417264805
129.4575,165.42,NCE,2017-08-21,2017-08-22,20,205.49,147.79349999999994,152.215,88.07,1,33.52315229415101
267.73,376.37750000000005,NCE,2017-08-21,2017-08-23,20,446.21,318.3625,307.065,176.14,2,75.8611549494414
71.685,92.175,MAD,2017-08-22,2017-08-23,19,111.79,82.08578947368423,76.33,61.06,1,13.68152944495667
147.425,183.71,MAD,2017-08-22,2017-08-24,18,238.61,166.82555555555555,160.28500000000003,122.12,2,28.998618470586052
147.6625,192.7275,NCE,2017-08-22,2017-08-23,20,275.07,172.524,171.88,88.07,1,46.129763356952324
289.455,527.24,NCE,2017-08-22,2017-08-24,18,624.11,386.4905555555555,343.175,164.39,2,147.26186205980238
76.305,92.795,MAD,2017-08-23,2017-08-24,19,111.93,84.88157894736842,82.3,64.67,1,13.183988716603643
147.225,177.54500000000004,MAD,2017-08-23,2017-08-25,19,223.87,165.60526315789468,162.26,126.98,2,25.71360305113511
121.34,184.2425,NCE,2017-08-23,2017-08-24,20,224.87,152.612,151.58499999999995,76.42,1,40.634740723723226
242.5725,377.655,NCE,2017-08-23,2017-08-25,20,527.33,316.166,292.765,164.61,2,104.74441718070857
73.15,88.7825,MAD,2017-08-24,2017-08-25,20,112.14,82.95149999999998,81.19,65.96,1,12.439962461865857
147.89,177.435,MAD,2017-08-24,2017-08-26,19,224.28,164.94842105263157,160.67,135.46,2,22.974516380633048
127.0375,177.2025,NCE,2017-08-24,2017-08-25,20,207.9,150.494,154.015,88.34,1,35.73028899377876
282.2575,395.78,NCE,2017-08-24,2017-08-26,20,550.09,331.7605,316.92,197.65,2,89.43368895885641
75.25,97.745,MAD,2017-08-25,2017-08-26,19,140.14,85.97631578947367,80.08,68.89,1,17.571935709004954
150.77,181.2125,MAD,2017-08-25,2017-08-27,18,224.23,165.9366666666666,160.865,130.13,2,25.52683754980467
113.75,169.88,NCE,2017-08-25,2017-08-26,20,212.57,145.25600000000003,146.615,88.32,1,38.19088805626698
229.7325,313.5850000000001,NCE,2017-08-25,2017-08-27,20,426.9,277.8875,268.51,173.12,2,69.93466687032374
77.57249999999998,89.73750000000004,MAD,2017-08-26,2017-08-27,18,113.17,87.81111111111109,85.17500000000003,74.27,1,12.042492359234538
150.89,192.15,MAD,2017-08-26,2017-08-28,17,304.07,179.71470588235292,176.83,137.93,2,39.74849448684299
122.185,153.9875,NCE,2017-08-26,2017-08-27,20,177.12,135.29999999999998,135.865,88.41,1,26.15210910282985
223.0975,289.7025,NCE,2017-08-26,2017-08-28,20,351.3,261.17549999999994,268.015,176.83,2,49.70281136547086
75.0,90.575,MAD,2017-08-27,2017-08-28,19,212.42,91.39526315789473,82.61,63.73,1,33.458781004630005
170.235,207.995,MAD,2017-08-27,2017-08-29,18,380.24,198.71944444444443,185.28,133.35,2,59.86110339505282
105.255,141.0225,NCE,2017-08-27,2017-08-28,20,156.07,122.67700000000002,128.99,88.51,1,22.887116831136797
219.7375,275.355,NCE,2017-08-27,2017-08-29,20,331.62,245.5195,249.245,173.48,2,39.961106943600726
85.855,115.65,MAD,2017-08-28,2017-08-29,18,212.42,107.12444444444445,100.31,68.45,1,35.334987031223484
183.51,229.53,MAD,2017-08-28,2017-08-30,18,361.83,215.09055555555543,199.44,136.89,2,59.9949165956605
109.2825,140.4325,NCE,2017-08-28,2017-08-29,20,164.51,126.683,129.72500000000002,84.97,1,21.38759898928151
231.595,282.64,NCE,2017-08-28,2017-08-30,20,341.06,259.9935,259.04,149.88,2,47.89813382531065
89.10000000000002,127.745,MAD,2017-08-29,2017-08-30,18,212.42,115.79611111111107,114.59,68.45,1,36.905189677921975
181.74,241.93,MAD,2017-08-29,2017-08-31,17,356.21,211.99176470588242,201.8,136.89,2,51.65720620534153
113.07,141.39499999999995,NCE,2017-08-29,2017-08-30,20,165.57,126.02200000000002,130.10500000000002,64.91,1,23.81969256065683
225.105,291.195,NCE,2017-08-29,2017-08-31,20,343.42,255.82799999999992,259.63,147.52,2,51.40549260024346
89.62,120.99,MAD,2017-08-30,2017-08-31,19,180.35,110.01736842105262,101.57,69.31,1,32.89787933761507
191.2,257.2225,MAD,2017-08-30,2017-09-01,14,340.57,229.89857142857144,220.47,154.87,2,53.48816977140371
109.8325,146.3125,NCE,2017-08-30,2017-08-31,20,171.18,127.7855,128.46,83.65,1,23.963913764131608
232.215,297.705,NCE,2017-08-30,2017-09-01,20,376.42,265.82050000000004,255.13,167.3,2,60.359864887278576
95.28,125.3025,MAD,2017-08-31,2017-09-01,16,173.24,112.468125,103.94,77.42,1,26.95656709566953
184.075,225.655,MAD,2017-08-31,2017-09-02,14,308.24,207.1892857142857,195.05,158.06,2,38.438687935721475
110.485,141.5925,NCE,2017-08-31,2017-09-01,20,155.79,125.5355,132.62,83.63,1,20.62421889429997
214.9,276.58250000000004,NCE,2017-08-31,2017-09-02,20,311.83,248.894,264.635,167.26,2,42.52951376459213
89.67500000000004,113.1175,MAD,2017-09-01,2017-09-02,18,216.04,106.52166666666666,100.82,72.01,1,32.092572761786926
187.23,235.24,MAD,2017-09-01,2017-09-03,15,367.26,214.85866666666664,198.75,141.84,2,54.884050749436
107.495,147.6225,NCE,2017-09-01,2017-09-02,20,162.03,127.85200000000003,131.18,84.01,1,25.101327413002227
257.4775,345.69,NCE,2017-09-01,2017-09-03,20,538.29,310.487,298.25,201.39,2,85.91038961125652
90.0875,118.13,MAD,2017-09-02,2017-09-03,14,138.42,104.28642857142857,100.23,77.56,1,18.200368807397137
168.1175,207.62,MAD,2017-09-02,2017-09-04,14,252.02,188.2792857142857,183.105,141.02,2,32.96244517262398
124.0975,163.55,NCE,2017-09-02,2017-09-03,20,194.8,143.87150000000003,141.85,83.53,1,30.285491276221773
233.88,335.6075,NCE,2017-09-02,2017-09-04,20,372.89,281.3065,299.2150000000001,155.12,2,61.46671639145342
77.56,101.43,MAD,2017-09-03,2017-09-04,19,142.0,89.95947368421051,85.32,54.41,1,19.865203378348735
172.9,219.56,MAD,2017-09-03,2017-09-05,17,307.86,205.51235294117646,193.32,150.35,2,44.579817957430535
103.335,139.1975,NCE,2017-09-03,2017-09-04,20,148.26,120.3455,125.14,71.6,1,22.62538408513765
246.115,299.2125,NCE,2017-09-03,2017-09-05,20,360.96,265.6145,273.255,140.81,2,57.69187934052854
94.12,112.9,MAD,2017-09-04,2017-09-05,17,172.31,110.61,106.95,74.87,1,24.45007131891439
194.6,234.40750000000003,MAD,2017-09-04,2017-09-06,14,320.86,224.57785714285717,218.07,149.74,2,51.77723202908211
123.0675,144.35750000000004,NCE,2017-09-04,2017-09-05,20,179.74,131.6845,139.04000000000002,68.93,1,28.69831894489916
251.49,299.8525,NCE,2017-09-04,2017-09-06,20,386.82,275.845,284.615,140.23,2,68.37732838333261
94.9225,131.16750000000002,MAD,2017-09-05,2017-09-06,16,206.78,123.09499999999998,112.895,83.19,1,39.382132496857
183.3675,294.12249999999995,MAD,2017-09-05,2017-09-07,12,398.7,245.60666666666668,228.76,158.29,2,77.11981685348553
134.80499999999998,164.96,NCE,2017-09-05,2017-09-06,20,204.7,147.0015,143.2,83.07,1,31.63810515235669
274.5125,353.57000000000005,NCE,2017-09-05,2017-09-07,20,522.88,311.9235,299.765,166.13,2,83.20005188984972
100.695,179.7425,MAD,2017-09-06,2017-09-07,14,356.46,152.84285714285713,123.87,78.06,1,78.97194023863759
407.545,453.29,MAD,2017-09-06,2017-09-08,7,712.91,462.0328571428572,444.38,355.27,2,117.37656661564178
106.415,161.0775,NCE,2017-09-06,2017-09-07,20,191.59,136.181,137.53500000000003,83.05,1,33.63290727217836
227.54,372.555,NCE,2017-09-06,2017-09-08,19,644.0,316.4521052631579,289.8,166.11,2,128.7380049031083
241.42,327.21,MAD,2017-09-07,2017-09-08,15,422.99,283.60466666666673,287.94,142.78,1,67.60660247413146
563.99,750.2049999999997,MAD,2017-09-07,2017-09-09,7,961.4,642.2657142857142,616.94,289.13,2,217.1838584285323
128.3525,182.8625,NCE,2017-09-07,2017-09-08,20,239.46,155.501,159.025,83.17,1,46.15001133603098
246.3,358.15,NCE,2017-09-07,2017-09-09,17,948.31,342.0905882352941,279.02,166.34,2,182.23155998861
201.19,341.78,MAD,2017-09-08,2017-09-09,13,423.21,283.9023076923077,297.62,160.71,1,81.84383454215781
426.245,654.76,MAD,2017-09-08,2017-09-10,6,699.64,541.4433333333333,576.3,339.28,2,150.2114469228849
119.645,189.58,NCE,2017-09-08,2017-09-09,20,257.14,161.99549999999996,163.985,83.33,1,48.89184341348177
235.71,364.28,NCE,2017-09-08,2017-09-10,17,498.81,307.68,279.17,138.09,2,94.75484730344931
215.84,332.71,MAD,2017-09-09,2017-09-10,9,351.88,278.79,327.94,178.87,1,69.27837848131261
361.925,615.925,MAD,2017-09-09,2017-09-11,7,679.72,482.62,403.06,339.86,2,148.08938798351937
134.75,218.1525,NCE,2017-09-09,2017-09-10,20,290.07,174.2165,162.32999999999996,83.47,1,57.288890194669
240.405,462.095,NCE,2017-09-09,2017-09-11,19,934.92,372.97421052631586,279.64,131.17,2,194.399047560418
173.13,320.37,MAD,2017-09-10,2017-09-11,13,425.79,256.3346153846154,263.5,119.77,1,91.83624380887473
294.64,475.495,MAD,2017-09-10,2017-09-12,7,614.43,395.0771428571428,383.27,227.57,2,137.51003656876415
115.1175,175.8125,NCE,2017-09-10,2017-09-11,20,205.77,140.77200000000005,141.39,83.72,1,37.47008204449322
252.2725,362.405,NCE,2017-09-10,2017-09-12,20,484.48,300.75,275.18,134.15,2,93.7804347230386
185.645,309.9,MAD,2017-09-11,2017-09-12,11,395.25,249.39636363636365,263.5,107.8,1,88.05843721901125
314.1075,516.5225,MAD,2017-09-11,2017-09-13,8,614.48,408.13375,370.7,215.59,2,146.37292225559636
132.35,156.525,NCE,2017-09-11,2017-09-12,20,229.07,145.34050000000005,142.44,83.72,1,39.31342284164933
275.0575,527.745,NCE,2017-09-11,2017-09-13,18,1808.57,465.53277777777777,326.38,167.44,2,381.95235125995316
125.76,196.43,MAD,2017-09-12,2017-09-13,13,254.25,154.80923076923074,137.02,106.6,1,43.9619345687339
246.735,313.875,MAD,2017-09-12,2017-09-14,11,440.76,290.8981818181818,275.48,200.62,2,70.09031257145053
140.36,186.2925,NCE,2017-09-12,2017-09-13,20,418.01,180.7135,160.345,69.47,1,86.13888823320528
279.97,422.1975,NCE,2017-09-12,2017-09-14,16,818.05,373.61,346.745,138.94,2,170.40072492021073
114.3175,165.28500000000003,MAD,2017-09-13,2017-09-14,14,191.13,137.87928571428571,132.23,90.16,1,32.7056568770334
217.28,318.5425,MAD,2017-09-13,2017-09-15,12,478.43,274.19,257.85,166.73,2,87.48669374149523
144.985,227.12,NCE,2017-09-13,2017-09-14,19,324.88,186.2778947368421,173.97,69.47,1,70.92454743355765
264.46,471.82,NCE,2017-09-13,2017-09-15,17,736.28,369.25235294117635,339.59,139.44,2,155.4771013899399
109.4175,148.23000000000005,MAD,2017-09-14,2017-09-15,18,238.61,134.43500000000003,118.71,94.97,1,38.07903024129747
227.97,268.58750000000003,MAD,2017-09-14,2017-09-16,14,318.94,248.31714285714287,248.205,187.49,2,34.44247610784626
136.54250000000002,173.13,NCE,2017-09-14,2017-09-15,20,241.31,152.43350000000004,149.43,69.55,1,45.00568411761715
267.69,417.87,NCE,2017-09-14,2017-09-16,19,676.87,340.22368421052624,305.16,153.48,2,127.56289473608808
150.03500000000003,189.6975,MAD,2017-09-19,2017-09-20,10,260.46,177.97099999999998,166.51,115.6,1,46.84238120192724
333.01,333.01,MAD,2017-09-19,2017-09-21,1,333.01,333.01,333.01,333.01,2,
123.1,167.53,NCE,2017-09-19,2017-09-20,20,190.65,140.065,145.095,68.98,1,33.85568000234307
254.8175,343.0925000000001,NCE,2017-09-19,2017-09-21,20,419.24,290.744,286.035,140.34,2,74.63110621407702
80.0,80.0,MAD,2017-09-20,2017-09-21,1,80.0,80.0,80.0,80.0,1,
668.4,1016.48,MAD,2017-09-20,2017-09-22,2,1190.52,842.44,842.44,494.36,2,492.25945679082685
131.05249999999998,165.60250000000005,NCE,2017-09-20,2017-09-21,20,191.35,142.95149999999995,145.975,65.68,1,32.840687901475285
249.57,382.71,NCE,2017-09-20,2017-09-22,17,468.68,316.8364705882354,305.21,137.32,2,90.38765567965963
195.1825,260.3475,MAD,2017-09-21,2017-09-22,8,298.4,228.44,224.395,167.77,1,50.64209767715845
261.5925,305.3125,MAD,2017-09-21,2017-09-23,4,344.05,282.89,284.015,219.48,2,51.330697118456
132.72,186.6625,NCE,2017-09-21,2017-09-22,20,229.19,157.99450000000004,169.87,71.9,1,45.98483519768115
230.99,286.475,NCE,2017-09-21,2017-09-23,20,330.15,257.816,270.775,137.81,2,44.95668820917353
140.6525,165.87,MAD,2017-09-23,2017-09-24,16,209.58,154.85562499999997,152.155,111.98,1,24.678593684608533
224.0425,266.7625,MAD,2017-09-23,2017-09-25,16,338.92,247.6825,233.2,185.63,2,40.62736229029233
117.6625,156.96249999999995,NCE,2017-09-23,2017-09-24,20,205.09,136.27200000000002,138.14499999999998,77.84,1,30.97582327184252
235.025,324.7325,NCE,2017-09-23,2017-09-25,20,412.57,281.8955,279.94,147.3,2,76.46387406206246
85.215,101.4,MAD,2017-09-24,2017-09-25,20,154.86,99.2245,90.235,75.05,1,22.388999760220603
185.53,292.145,MAD,2017-09-24,2017-09-26,18,369.26,240.5388888888889,223.59,150.09,2,68.69576413766366
100.505,152.205,NCE,2017-09-24,2017-09-25,20,168.26,127.71199999999996,134.905,69.09,1,30.615685453529768
220.0775,304.5900000000001,NCE,2017-09-24,2017-09-26,20,378.8,265.9065,260.275,138.18,2,69.33568977502819
118.2275,152.18,MAD,2017-09-25,2017-09-26,18,268.01,143.72111111111113,131.03,75.05,1,46.96829567583659
262.06,486.01,MAD,2017-09-25,2017-09-27,9,593.22,366.3033333333333,320.43,188.57,2,139.82433389793064
101.6225,151.43,NCE,2017-09-25,2017-09-26,20,179.04,130.493,138.48000000000002,69.09,1,31.32587733051248
220.97,386.9925,NCE,2017-09-25,2017-09-27,20,443.72,303.3045,315.07,140.56,2,96.53383652623407
152.1775,239.425,MAD,2017-09-26,2017-09-27,8,260.87,190.53875,190.055,107.86,1,55.37428398440665
309.8875,499.6,MAD,2017-09-26,2017-09-28,6,533.66,402.75,388.225,285.89,2,109.75349670967206
146.815,193.585,NCE,2017-09-26,2017-09-27,20,239.73,163.88499999999996,168.79000000000005,71.47,1,46.1799647261154
296.01,447.89,NCE,2017-09-26,2017-09-28,17,696.26,374.66117647058815,332.35,142.94,2,143.58450899567615
179.6525,244.9375,MAD,2017-09-27,2017-09-28,6,296.78,211.74166666666665,189.45,154.95,1,54.89948758109374
297.785,395.86,MAD,2017-09-27,2017-09-29,6,417.17,343.02166666666665,331.47,274.14,2,61.12737469143156
143.92,207.12,NCE,2017-09-27,2017-09-28,19,348.33,178.2263157894737,173.12,71.51,1,62.815794918380746
217.8225,355.4875,NCE,2017-09-27,2017-09-29,2,424.32,286.655,286.655,148.99,2,194.68771006409213
111.13,196.11,MAD,2017-09-28,2017-09-29,17,261.48,150.8705882352941,141.2,85.58,1,54.133613110361956
205.2375,291.19,MAD,2017-09-28,2017-09-30,16,393.65,255.54875,246.03,165.81,2,63.45724217928164
82.55000000000003,145.125,NCE,2017-09-28,2017-09-29,3,202.41,122.50333333333332,87.84,77.26,1,69.40310247628223
143.7575,165.0325,NCE,2017-09-28,2017-09-30,2,175.67,154.39499999999995,154.39499999999995,133.12,2,30.087393539487586
91.67,122.085,MAD,2017-09-29,2017-09-30,19,169.04,107.97368421052632,100.41,82.77,1,21.854192125317567
193.7575,240.675,MAD,2017-09-29,2017-10-01,16,384.72,222.785625,207.63,140.28,2,58.08052811614234
104.4975,162.425,NCE,2017-09-29,2017-09-30,16,296.8,147.04812500000003,137.79500000000002,61.43,1,63.59284490346903
232.6375,292.6575,NCE,2017-09-29,2017-10-01,12,558.15,269.6691666666667,259.88,122.85,2,107.54971387125065
97.32,145.575,MAD,2017-09-30,2017-10-01,15,199.87,122.756,111.69,89.94,1,34.25501481535222
178.055,250.42,MAD,2017-09-30,2017-10-02,15,370.34,228.802,221.8,158.72,2,58.699147134227715
121.3775,159.38,NCE,2017-09-30,2017-10-01,20,296.57,147.77300000000002,133.88,61.14,1,57.19799095662089
245.49,342.4175,NCE,2017-09-30,2017-10-02,16,499.08,287.57125,261.71000000000004,119.92,2,102.7742586367488
80.045,105.025,MAD,2017-10-01,2017-10-02,20,157.68,94.189,89.43,57.01,1,22.79585832650539
178.45,270.53,MAD,2017-10-01,2017-10-03,17,421.27,231.08117647058828,214.87,125.73,2,77.81359456116526
97.125,161.9175,NCE,2017-10-01,2017-10-02,20,187.1,126.82250000000002,129.14499999999998,58.84,1,39.1114406300496
228.29,384.32,NCE,2017-10-01,2017-10-03,17,523.06,318.16764705882343,348.31,117.67,2,120.8725570864522
104.14,168.865,MAD,2017-10-02,2017-10-03,18,307.13,151.1611111111111,129.09,74.13,1,64.76710729165
311.83,479.25,MAD,2017-10-02,2017-10-04,5,616.18,396.3,362.43,211.81,2,156.16244330824233
107.08,177.1,NCE,2017-10-02,2017-10-03,17,320.37,155.4858823529412,141.8,58.84,1,64.13393437358489
249.465,381.025,NCE,2017-10-02,2017-10-04,15,617.2,325.6020000000001,348.31,117.67,2,125.15780189139515
188.28,270.65,MAD,2017-10-03,2017-10-04,9,440.1,242.1455555555556,207.1,168.27,1,90.75082590686311
357.73,357.73,MAD,2017-10-03,2017-10-05,1,357.73,357.73,357.73,357.73,2,
143.12,176.6575,NCE,2017-10-03,2017-10-04,20,275.36,159.60150000000004,161.095,58.84,1,48.46945595722603
254.02750000000003,340.84,NCE,2017-10-03,2017-10-05,16,527.18,295.021875,289.475,117.67,2,95.3849137770224
222.72,347.96500000000015,MAD,2017-10-04,2017-10-05,3,471.44,305.62666666666667,224.49,220.95,1,143.60946707419166
942.87,942.87,MAD,2017-10-04,2017-10-06,1,942.87,942.87,942.87,942.87,2,
109.65,164.915,NCE,2017-10-04,2017-10-05,20,205.59,142.1515,146.305,70.89,1,40.26331493072232
243.99,366.2175,NCE,2017-10-04,2017-10-06,20,538.78,309.24450000000013,290.66,141.79,2,108.81418485681282
188.05,351.42,MAD,2017-10-05,2017-10-06,5,392.55,263.38800000000003,226.25,158.67,1,103.02106590401793
314.98,542.78,MAD,2017-10-05,2017-10-07,5,585.3,418.83600000000007,374.92,276.2,2,137.960221368335
126.4925,176.38750000000005,NCE,2017-10-05,2017-10-06,20,224.48,146.00549999999996,145.535,64.64,1,42.49932030106636
238.0,345.54,NCE,2017-10-05,2017-10-07,19,616.45,295.2426315789473,267.97,135.16,2,119.10798246605684
128.53,208.34,MAD,2017-10-06,2017-10-07,15,278.38,169.722,146.72,112.98,1,50.13382678961809
256.4775,356.5425,MAD,2017-10-06,2017-10-08,14,632.78,318.1464285714285,281.71,221.85,2,106.44331207860706
102.7825,147.015,NCE,2017-10-06,2017-10-07,20,176.07,124.232,129.12,70.43,1,33.42224355441337
211.46,318.98,NCE,2017-10-06,2017-10-08,20,436.65,265.2025,257.06,129.12,2,81.46574203307793
122.94,155.0,MAD,2017-10-07,2017-10-08,17,212.84,146.21411764705886,138.82,95.3,1,34.09954967789596
229.14,278.615,MAD,2017-10-07,2017-10-09,15,369.42,253.24666666666667,247.31,174.71,2,52.07351694159582
108.24,164.4825,NCE,2017-10-07,2017-10-08,20,212.94,137.142,142.94,58.82,1,42.911634368904274
201.0325,295.3,NCE,2017-10-07,2017-10-09,20,418.83,250.6895,241.885,117.65,2,75.43525146040633
89.35,135.1175,MAD,2017-10-08,2017-10-09,20,189.78,112.21200000000002,99.76,72.83,1,32.84589225298557
175.18500000000003,253.955,MAD,2017-10-08,2017-10-10,16,379.57,226.13312500000004,212.435,149.94,2,70.44498332919102
94.6975,129.2475,NCE,2017-10-08,2017-10-09,20,161.97,113.6495,116.84,58.68,1,28.719688364201346
213.845,291.6,NCE,2017-10-08,2017-10-10,20,406.09,252.90350000000004,247.06,117.37,2,77.23913872036091
91.9875,123.24,MAD,2017-10-09,2017-10-10,16,205.39,113.50250000000004,104.46,73.94,1,37.62211929171455
202.605,299.1425,MAD,2017-10-09,2017-10-11,16,584.49,271.766875,240.605,163.73,2,110.70175275449196
103.8675,140.4025,NCE,2017-10-09,2017-10-10,20,170.48,121.5635,128.75,58.68,1,30.51708447738741
203.1675,305.9775,NCE,2017-10-09,2017-10-11,20,376.75,253.298,259.385,117.37,2,68.82121173928252
111.5,139.67,MAD,2017-10-10,2017-10-11,17,161.38,129.15647058823532,129.1,99.76,1,20.23186686306298
205.98,258.22,MAD,2017-10-10,2017-10-12,17,455.39,244.58117647058828,234.74,158.45,2,65.1404150549366
109.3725,139.7875,NCE,2017-10-10,2017-10-11,20,173.7,123.22050000000002,123.525,58.68,1,29.591809940020827
209.505,267.6,NCE,2017-10-10,2017-10-12,20,305.86,231.79,243.54,117.37,2,49.22483669214578
100.33,117.35,MAD,2017-10-11,2017-10-12,20,135.54,108.11650000000002,110.6,64.42,1,17.492454696691073
195.43250000000003,234.7,MAD,2017-10-11,2017-10-13,20,258.17,210.558,208.925,132.96,2,31.473560098329486
107.28249999999998,134.8,NCE,2017-10-11,2017-10-12,20,168.98,118.9965,126.15,58.67,1,28.542076654245786
161.3525,237.7525,NCE,2017-10-11,2017-10-13,20,256.76,196.0315,200.08,107.73,2,47.801391333527654
92.9925,118.73,MAD,2017-10-12,2017-10-13,20,130.33,104.309,102.445,68.57,1,18.06962904113448
195.2225,246.56,MAD,2017-10-12,2017-10-14,18,457.9,231.49944444444444,218.265,173.89,2,65.22319214658886
99.7725,130.2975,NCE,2017-10-12,2017-10-13,20,170.54,117.0005,120.14,58.71,1,28.251515930449127
198.07,259.71000000000004,NCE,2017-10-12,2017-10-14,20,404.48,241.4835,235.88,135.02,2,69.95722514696503
100.275,143.365,MAD,2017-10-13,2017-10-14,19,234.62,124.14684210526316,123.21,70.74,1,35.99871881248485
206.385,293.3400000000001,MAD,2017-10-13,2017-10-15,18,436.23,260.61,249.36,175.78,2,72.1914585138224
100.2,130.3975,NCE,2017-10-13,2017-10-14,20,162.7,112.4665,109.65,75.22,1,24.927733292565193
208.98,302.415,NCE,2017-10-13,2017-10-15,20,440.95,257.6785,240.635,147.38,2,79.1461997142663
113.385,156.23000000000005,MAD,2017-10-14,2017-10-15,15,224.88,139.66133333333335,136.12,69.12,1,40.59692544070419
197.775,276.36,MAD,2017-10-14,2017-10-16,15,319.56,234.09733333333332,222.63,137.53,2,56.10989567251888
107.56,139.515,NCE,2017-10-14,2017-10-15,20,168.42,121.76000000000002,122.06,71.01,1,26.66366184825135
189.96750000000003,266.3075,NCE,2017-10-14,2017-10-16,20,407.74,239.804,238.015,124.28,2,74.57661467807523
83.9525,118.82999999999998,MAD,2017-10-15,2017-10-16,20,171.87,105.959,102.53,57.43,1,28.938418990750176
200.32,280.33,MAD,2017-10-15,2017-10-17,19,372.19,243.88526315789463,237.06,154.68,2,65.33526990058628
80.25999999999998,132.1675,NCE,2017-10-15,2017-10-16,20,160.97,105.61249999999998,97.345,53.34,1,30.423397311072417
165.64749999999995,250.105,NCE,2017-10-15,2017-10-17,20,315.53,214.7915,221.655,118.53,2,53.877504657861564
110.41,170.98000000000005,MAD,2017-10-16,2017-10-17,19,224.03,137.26368421052632,130.39,80.01,1,40.32024666626024
614.0,614.0,MAD,2017-10-16,2017-10-18,1,614.0,614.0,614.0,614.0,2,
94.545,133.0525,NCE,2017-10-16,2017-10-17,20,167.13,117.314,120.84,65.19,1,30.61414059238845
